,hotel,star,review,preprocessed_review,date
73,아트스테이 서귀포 하버,5,"번화가를 걸어서갈수있고 근처에 여행지가많아서 너무좋아요
주차장 깊이 깊이 게속잇어요
단..특유의 냄새는 나요 카펫이라 감안하셔야되요
다른데에 비해 조식 갠찮아요 많이 잇는조식은 아니나 먹을거좀잇어 아침먹기좋아요",번화가를 걸어서 갈 수 있고 근처에 여행지가 많아서 너무 좋아요 주차장 깊이깊이 계속 있어요 단 특유의 냄새는 나요 카펫이라 감안하셔야 돼요 다른 데에 비해 조식 괜찮아요 많이 잇는 조식은 아니나 먹을 거 좀 있어 아침 먹기 좋아요,2020-08-29
74,아트스테이 서귀포 하버,5,좋아요 좋아요 서귀포에선 꼭 여기 묵어요,좋아요 좋아요 서귀포에선 꼭 여기 묵어요,2020-08-28
75,아트스테이 서귀포 하버,4,좋아요 깔끔하고 파킹 직원분이 해주세요,좋아요 깔끔하고 파킹 직원분이 해주세요,2020-08-26
76,아트스테이 서귀포 하버,5,위치나 서비스 친절도등 전부 마음에 듭니다,위치나 서비스 친절도 등 전부 마음에 듭니다,2020-08-24
77,아트스테이 서귀포 하버,5,조아요 조용하고 위치 좋아요 조식도 맛있고,좋아요 조용하고 위치 좋아요 조식도 맛있고,2020-08-22
78,아트스테이 서귀포 하버,4,"습한날이라 들어가자마자 이불이 눅눅햇지만
에어컨틀고 나갓다오니 쾌적해졋어요.
에어컨 곰팡이만빼면 다 좋앗어요",습한 날이라 들어가자마자 이불이 눅눅했지만 에어컨 틀고 나갔다 오니 쾌적해졌어요 에어컨 곰팡이만 빼면 다 좋았어요,2020-08-21
79,아트스테이 서귀포 하버,5,"상당히 괜찮았습니다
추천드려요",상당히 괜찮았습니다 추천드려요,2020-08-21
80,아트스테이 서귀포 하버,5,깔끔하고 조식에 발렛까지 잘 쉬다가요,깔끔하고 조식에 발레까지 잘 쉬다가요,2020-08-18
81,아트스테이 서귀포 하버,4,가격대비 정말 만족해요! 아침에 뷰도 좋았어요^^,  구성비   정말 만족해요 아침에 경치도 좋았어요,2020-08-18
82,아트스테이 서귀포 하버,5,청결하고 위치좋고 친절하고 편리하게 이용했습니다.,청결하고 위치 좋고 친절하고 편리하게 이용했습니다,2020-08-17
83,아트스테이 서귀포 하버,3,"좋은하루보냇습니다 !!
쾌적하고 친절한",좋은 하루 보냈습니다 쾌적하고 친절한,2020-08-15
84,아트스테이 서귀포 하버,5,방도 깨끗하고 이동도 편해용,방도 깨끗하고 이동도 편해요,2020-08-14
85,아트스테이 서귀포 하버,5,쾌적하고 뷰도 좋고 다음에 또 오고싶어요,쾌적하고 경치도 좋고 다음에 또 오고 싶어요,2020-08-11
86,아트스테이 서귀포 하버,3,"테라스 있는곳으로 일부러 예약했는데 비가 마니와서 그런지
테라스가 다 녹이 슬어서 보기 좀 그랬습니다 청결해보이지도 않구요ㅠ
그리고 수건에 빵꾸가 저렇게 나있네요
저렴하게 다녀오긴 했지만 그래도 명색이 호텔인데 너무한거 아닌가요ㅋㅋㅋㅋㅋ",테라스 있는 곳으로 일부러 예약했는데 비가 많이 와서 그런지 테라스가 다 녹이 슬어서 보기 좀 그랬습니다 청결해 보이지도 않고요 그리고 수건에 구멍이 저렇게 나있네요 저렴하게 다녀오긴 했지만 그래도 명색이 호텔인데 너무한 거 아닌가요,2020-08-09
87,아트스테이 서귀포 하버,5,에어컨 소리가 조금 컸지만 진짜 시원하고 화장실도 최고입니다!!,에어컨 소리가 조금 컸지만 진짜 시원하고 화장실도 최고입니다,2020-08-08
88,아트스테이 서귀포 하버,5,"신발을 벗어서 놓는곳이 따로 있지않는거 외에 좋았어요.
에어컨은 리모콘으로 할수있지않았고 일어나서 벽에 붙어있는
것으로 작동시켜야 했어요 하지만 크게 불편하진않더라구요
온도가 자동으로 올라가면 켜져서 낮춰줘서 나름 뽀송하게 활동
할수 있었거든요:)더보기",신발을 벗어서 놓는 곳이 따로 있지 않는 거 외에 좋았어요 에어컨은 리모컨으로 할 수 있지 않았고 일어나서 벽에 붙어있는 것으로 작동시켜야 했어요 하지만 크게 불편하진 않더라고요 온도가 자동으로 올라가면 켜져서 낮춰줘서 나름 뽀송하게 활동할 수 있었거든요 ,2020-08-05
89,아트스테이 서귀포 하버,4,전체적으로 괜찮은 편인데 주차가 좀 불편해요,전체적으로 괜찮은 편인데 주차가 좀 불편해요,2020-08-03
90,아트스테이 서귀포 하버,3,"처음에 놀랬습니다
신발을 신고 들어가는곳인가? 헷갈리더군요
결국엔 벗고 돌아댕겼지만,
처음 방사진보고 예약했을땐 몰랐는데
침대가 2개더군요..하하..잘못 예약했지뭐에요
그래도 편히 쉬다, 제주도에서 재밌게 놀다 갑니다~더보기",처음에 놀랐습니다 신발을 신고 들어가는 곳인가 헷갈리더군요 결국엔 벗고 돌아다녔지만 처음 방사진 보고 예약했을 땐 몰랐는데 침대가 개더군요 하하 잘못 예약했지 뭐예요 그래도 편히 쉬다 제주도에서 재밌게 놀다 갑니다 ,2020-08-03
91,아트스테이 서귀포 하버,5,직원분들 너무 친절하고 좋았어요~,직원분들 너무 친절하고 좋았어요,2020-08-01
92,아트스테이 서귀포 하버,5,"오션 뷰 업그레이드방으로 했는데 날씨도 좋아서 뷰가 정말 이쁘고 6만원대로 이렇게 좋은방 구할 수 있어서 좋았어요
직원들도 친절하고  위치도 올레시장 천지연 폭포 가까워서 좋았고 택시타도 기본요금이고 버스도 나름 잘되어 있어서 즐거운 여행 보냈습니다 다음에 또 올게요",오션 경치 업그레이드방으로 했는데 날씨도 좋아서 경치가 정말 이쁘고 만 원대로 이렇게 좋은 방 구할 수 있어서 좋았어요 직원들도 친절하고  위치도 올레시장 천지연 폭포 가까워서 좋았고 택시 타도 기본요금이고 버스도 나름 잘되어 있어서 즐거운 여행 보냈습니다 다음에 또 올게요,2020-07-31
93,아트스테이 서귀포 하버,5,다 좋은데 주차장이 너무 좁아요.,다 좋은데 주차장이 너무 좁아요,2020-07-30
94,아트스테이 서귀포 하버,4,시설 깨끗하고 주변 음시점   많고 또 가고싶네요,시설 깨끗하고 주변 음식점   많고 또 가고 싶네요,2020-07-28
95,아트스테이 서귀포 하버,5,주차장이 좀 협소해서 주차 힘든거 빼고 다 좋아요 가성비 성능 훌륭한 호텔이에요 객실 시설 짱 냉장고에 냉동칸 있는거 최고에요 유용하게 너무 잘 썼구요 온도조절기능 짱이고 화장실 비데기능 굳이고요 카펫 청소가 힘드실거 같긴 한데 대부분 좋았어요 덕분에 너무 쾌적하게 묵고 갑니다,주차장이 좀 협소해서 주차 힘든 거 빼고 다 좋아요   구성비   성능 훌륭한 호텔이에요 객실 시설 짱 냉장고에 냉동한 있는 거 최고예요 유용하게 너무 잘 썼고요 온도조절 기능 최고이고 화장실 비데 기능 굳이고요 카펫 청소가 힘드실 거 같긴 한데 대부분 좋았어요 덕분에 너무 쾌적하게 묵고 갑니다,2020-07-28
96,아트스테이 서귀포 하버,4,"객실은 청결해서 맘에들었고 흠잡을곳 없었어요
다만 객실 실내화가 일회용이 아닌점과 주차공간이 협소한부분이 다소 아쉽네요",객실은 청결해서 맘에 들었고 흠잡을 곳 없었어요 다만 객실 실내화가 일회용이 아닌 점과 주차공간이 협소한 부분이 다소 아쉽네요,2020-07-21
97,아트스테이 서귀포 하버,5,올래시장이랑 매우 가까워서 도보로 10분 이내고 시설 깔끔합니다,올래에 장이랑 매우 가까워서 도보로 분 이내고 시설 깔끔합니다,2020-07-21
98,아트스테이 서귀포 하버,4,"숙소 위치가 이중섭 거리와 가깝고 시내에 있어서 돌아다니기 편했습니다. 또한 숙소도 깔끔했습니다. 단지, 내부 주차 공간이 좀 협소했어요!",숙소 위치가 이중섭 거리와 가깝고 시내에 있어서 돌아다니기 편했습니다 또한 숙소도 깔끔했습니다 단지 내부 주차 공간이 좀 협소했어요,2020-07-20
99,아트스테이 서귀포 하버,5,깨끗하고 분위기도 괜찮고 좋아요,깨끗하고 분위기도 괜찮고 좋아요,2020-07-20
100,아트스테이 서귀포 하버,5,엄청 친절하시구 호텔 룸 컨디션이 너무좋네요 잘쉬다갑니다,엄청 친절하시고 호텔 룸 컨디션이 너무 좋네요 잘 쉬다 갑니다,2020-07-19
101,아트스테이 서귀포 하버,5,"호텔답게 깔끔하고 시설도 좋고 조식맛도 괜찮고 주변에 번화가와 시장, 이중섭거리 등 걸어다녀도 충분할정도로 가깝고 맛집도 근처에 많아서 좋았습니다. 비수기에 다녀와서 그런지 가격도 매우 저렴했구요",호텔답게 깔끔하고 시설도 좋고 조식 맛도 괜찮고 주변에 번화가와 시장 이중섭거리 등 걸어 다녀도 충분할 정도로 가깝고 맛 집도 근처에 많아서 좋았습니다 비수기에 다녀와서 그런지 가격도 매우 저렴했고요,2020-07-18
102,아트스테이 서귀포 하버,5,"위치도 정방 폭포, 이중섭 거리 등 바로 옆이라 좋았어요!!
카드 찍고 엘리베이터 조작하는 거는 조금 번거롭기는 했지만 여타 시설들이 모두 깔끔하고 좋았넹요 ㅎ",위치도 정방 폭포 이중섭 거리 등 바로 옆이라 좋았어요 카드 찍고 엘리베이터 조작하는 거는 조금 번거롭기는 했지만 여타 시설들이 모두 깔끔하고 좋았네요,2020-07-14
103,아트스테이 서귀포 하버,5,"그냥 모두 만점 최고입니다 근데
수건이 너무 낡음요 ㅜㅜ",그냥 모두 만점 최고입니다 근데 수건이 너무 낡음요 ,2020-07-10
104,아트스테이 서귀포 하버,3,올레시장에서 가까운거 말고는 생각보단 실망이었어요...,올레시장에서 가까운 거 말고는 생각보단 실망이었어요,2020-07-03
105,아트스테이 서귀포 하버,5,"주차장이 좀 협소한 것 빼면 매우 만족스러웠어요~ 어메니티도 매일 새로 주시고 따로 얘기 안해도 청소도 다 해주셨고, 위치도 서귀포 주변 볼거리 먹을거리랑 가까워서 최적이었습니다. 침대는 살짝 단단한듯 푹신해서 딱 제 스타일이었어요. 가성비 최고.",주차장이 좀 협소한 것 빼면 매우 만족스러웠어요 어메니티도 매일 새로 주시고 따로 얘기 안 해도 청소도 다 해주셨고 위치도 서귀포 주변 볼거리 먹을거리랑 가까워서 최적이었습니다 침대는 살짝 단단한 듯 푹신해서 딱 제 스타일이었어요   구성비   최고,2020-07-03
106,아트스테이 서귀포 하버,3,테라스에서 흡연할수없는거빼고는 괜찮,테라스에서 흡연할 수 없는 거 빼고는 괜찮,2020-07-03
107,아트스테이 서귀포 하버,5,"넘나 좋아요 ! 깔끔하구 바다뷰 바로보이고 
직원분들도 친절하시고 ㅎㅎ조식맛집입니다~~",너무나 좋아요  깔끔하고 바다 경치 바로 보이고 직원분들도 친절하시고 조식 맛 집입니다,2020-07-02
108,아트스테이 서귀포 하버,5,"서귀포에서 우연히 들렸는데 가격도 저렴하고 오션뷰도 좋았습니다 
아늑하니 잠도 잘오고 주변에 식사할곳도 많네요",서귀포에서 우연히 들렸는데 가격도 저렴하고 오션경치도 좋았습니다 아늑하니 잠도 잘 오고 주변에 식사할 곳도 많네요,2020-07-02
109,아트스테이 서귀포 하버,5,"측면오션뷰했는데 시설도 깔끔하고 좋았어요^^
조식도 맛있다고해서 신청했는데 뻗는바람에 못먹었지만 식당이 깔끔해보이고 좋았어요.
나중에 서귀포쪽으로 가면 또 묶고 싶은 숙소네요~
치약, 칫솔, 폼클렌징 이런거는 제공이 안되니 미리 준비해가시길바래요.",측면 오션경치 했는데 시설도 깔끔하고 좋았어요 조식도 맛있다고 해서 신청했는데 뻗는 바람에 못 먹었지만 식당이 깔끔해 보이고 좋았어요 나중에 서귀포 쪽으로 가면 또 묶고 싶은 숙소네요 치약 칫솔 폼클렌징 이런 거는 제공이 안되니 미리 준비해 가시길 바라요,2020-07-01
110,아트스테이 서귀포 하버,4,"주차가 불편해요
위치는 괜찮아요",주차가 불편해요 위치는 괜찮아요,2020-06-25
111,아트스테이 서귀포 하버,3,"가성비 숙소네요 하지만 프론트 서비스가 형편없네요.
작은수건이 더 필요해서 추가 요청하니 다음날 객실청소는 안하실꺼냐며 무안하게 하더군요. 안내종이에 전혀 안내되지 않았었던 부분인데 추가요금 500/1000원 말하기에 웃겼습니다. 여름이라 더워서 샤워도 많이할테고 지역특성상 물놀이 고객이 많을텐데 서비스 수준을 향상해야지 않을까합니다.
청소직원분이 제일 친절했어요.

주차 정말 복잡해요더보기",  구성비   숙소네요 하지만 프런트 서비스가 형편없네요 작은 수건이 더 필요해서 추가 요청하니 다음날 객실 청소는 안 하실 거냐며 무안하게 하더군요 안내 종이에 전혀 안내되지 않았었던 부분인데 추가요금 원 말하기에 웃겼습니다 여름이라 더워서 샤워도 많이 할 테고 지역특성상 물놀이 고객이 많을 텐데 서비스 수준을 향상해야지 않을까 합니다 청소직원 분이 제일 친절했어요 주차 정말 복잡해요 ,2020-06-23
112,아트스테이 서귀포 하버,5,다들 친절하시고  숙소도 엄청 깨끗하고 화장실도 엄청 좋아요💙 제주에서 즐거운 추억 보내고 갑니당,다들 친절하시고  숙소도 엄청 깨끗하고 화장실도 엄청 좋아요 제주에서 즐거운 추억 보내고 갑니다,2020-06-23
113,아트스테이 서귀포 하버,5,"위치좋고 올레시장가깝고 객실 청결하고,, 코로나때문에 일회용품 지급안된다고해서 칫솔은 챙겨오셔야해요",위치 좋고 올레시장 가깝고 객실 청결하고 코로나 때문에 일회용품 지급 안 된다고 해서 칫솔은 챙겨오셔야 해요,2020-06-22
